ACK_ID,ROW_ORDER,PEN_CONTRIB_EMPLR_NAME,PEN_CONTRIB_EMPLR_EIN,PEN_CONTRIB_EMPLR_AMT,PEN_CONTRIB_EMPLR_CBA_EXP_IND,PEN_CONTRIB_EMPLR_CBA_EXP_DATE,PEN_CONTR_EMPLR_MULTI_RATE_IND,PEN_CONTR_EMPLR_MULTI_RATE_AMT,PEN_CONTRIB_EMPLR_BASE_CD,PEN_CONTR_EMPLR_OTH_BASE_TEXT
"20140424210035P030310949379001",1,,,,"0",,"0",,,
"20140423132610P040357424769001",1,,,,"0",,"0",,,
"20140423133328P030308992771001",1,,,,"0",,"0",,,
"20140424133212P030362445457001",1,,,,"0",,"0",,,
"20140422135427P030307520051001",1,,,,"0",,"0",,,
"20140423102449P040357202593001",1,,,,"0",,"0",,,
"20140423165451P040314153699001",1,,,,"0",,"0",,,
"20140423112714P040313846419001",1,,,,"0",,"0",,,
"20140424141109P030103876181001",1,,,,"0",,"0",,,
"20140424143526P030103882133001",1,,,,"0",,"0",,,
"20140424110339P040358720353001",1,,,,"0",,"0",,,
"20140424111343P030103820789001",1,,,,"0",,"0",,,
"20140425183941P030364364001001",1,,,,"0",,"0",,,
"20140422151718P030307607251001",1,,,,"0",,"0",,,
"20140424153610P030103903525001",1,,,,"0",,"0",,,
"20140427135117P040109130149001",1,,,,"0",,"0",,,
"20140424084019P040049531527001",1,,,,"0",,"0",,,
"20140421160446P040311129955001",1,,,,"0",,"0",,,
"20140421161740P030357166209001",1,,,,"0",,"0",,,
"20140428210805P030368645985001",1,"DR LESLIE AUFSEESER",,0,"0",,"0",,,
"20140428223309P030368789089001",1,,,,"0",,"0",,,
"20140428225837P030368833185001",1,,,,"0",,"0",,,
"20140421173245P030306420019001",1,,,,"0",,"0",,,
"20140421175149P040048198119001",1,,,,"0",,"0",,,
"20140417205210P040104948965001",1,,,,"0",,"0",,,
"20140417220417P040105001829001",1,,,,"0",,"0",,,
"20140418062016P040105227749001",1,,,,"0",,"0",,,
"20140418201018P030101424869001",1,,,,"0",,"0",,,
"20140421081124P040105880853001",1,,,,"0",,"0",,,
"20140415083933P040345137121001",1,,,,"0",,"0",,,
"20140415084539P030346795969001",1,,,,"0",,"0",,,
"20140416153715P040104458453001",1,,,,"0",,"0",,,
"20140418090427P040105256949001",1,,,,"0",,"0",,,
"20140421085230P030019652560001",1,,,,"0",,"0",,,
"20140416155453P040304494307001",1,,,,"0",,"0",,,
"20140416161914P040304514387001",1,,,,"0",,"0",,,
"20140416161952P030100782869001",1,,,,"0",,"0",,,
"20140415092505P040044156807001",1,,,,"0",,"0",,,
"20140416103337P040346810849001",1,,,,"0",,"0",,,
"20140416170250P040104472581001",1,,,,"0",,"0",,,
"20140417151417P040305653955001",1,,,,"0",,"0",,,
"20140413131203P040299448819001",1,,,,"0",,"0",,,
"20140414102020P030296352099001",1,,,,"0",,"0",,,
"20140413230140P040300158483001",1,,,,"0",,"0",,,
"20140414151116P040301212019001",1,,,,"0",,"0",,,
"20140417164052P040104794997001",1,,,,"0",,"0",,,
"20140414072445P040103239317001",1,,,,"0",,"0",,,
"20140416184223P040347311345001",1,,,,"0",,"0",,,
"20140416133933P030299675763001",1,"DR LESLIE AUFSEESER","222173066",0,"0",,"0",,,
"20140415123518P030100272165001",1,,,,"0",,"0",,,
"20140414192015P030099792965001",1,,,,"0",,"0",,,
"20140414195858P040103486213001",1,,,,"0",,"0",,,
"20140415100638P040044167751001",1,,,,"0",,"0",,,
"20140415130259P030048440711001",1,,,,"0",,"0",,,
"20140414153548P040301245923001",1,,,,"0",,"0",,,
"20140415101827P040345276593001",1,,,,"0",,"0",,,
"20140421102139P040310749747001",1,,,,"0",,"0",,,
"20140415150727P040303083683001",1,,,,"0",,"0",,,
"20140501102130P040325363283001",1,,,,"0",,"0",,,
"20140501112228P040370048769001",1,,,,"0",,"0",,,
"20140501122915P030373198241001",1,,,,"0",,"0",,,
"20140429113345P030316706339001",1,,,,"0",,"0",,,
"20140430150109P040368657921001",1,,,,"0",,"0",,,
"20140509134521P040116704613001",1,,,,"0",,"0",,,
"20140508144757P040336200179001",1,,,,"0",,"0",,,
"20140512103512P040117856357001",1,,,,"0",,"0",,,
"20140508151700P030386320001001",1,,,,"0",,"0",,,
"20140509120632P030387686849001",1,,,,"0",,"0",,,
"20140513091629P040118559141001",1,,,,"0",,"0",,,
"20140514071529P030112816293001",1,,,,"0",,"0",,,
"20140509130929P040116693317001",1,,,,"0",,"0",,,
"20140509131009P030387804705001",1,,,,"0",,"0",,,
"20140513160046P040344198003001",1,,,,"0",,"0",,,
"20140508161024P030330638115001",1,,,,"0",,"0",,,
"20140513092721P040343844419001",1,,,,"0",,"0",,,
"20140513093016P040118575205001",1,,,,"0",,"0",,,
"20140513160459P030338498931001",1,,,,"0",,"0",,,
"20140512092631P040342264675001",1,,,,"0",,"0",,,
"20140513071533P030111946997001",1,,,,"0",,"0",,,
"20140513141104P030338397395001",1,,,,"0",,"0",,,
"20140513165921P040344261683001",1,,,,"0",,"0",,,
"20140513172520P030394841025001",1,,,,"0",,"0",,,
"20140513105013P030338201811001",1,,,,"0",,"0",,,
"20140513142907P040052016471001",1,,,,"0",,"0",,,
"20140513142920P040052016535001",1,,,,"0",,"0",,,
"20140513132424P040344054531001",1,,,,"0",,"0",,,
"20140513150743P030112357861001",1,,,,"0",,"0",,,
"20140508124201P040336085171001",1,,,,"0",,"0",,,
"20140506131025P030108579157001",1,,,,"0",,"0",,,
"20140501224943P040326213187001",1,,,,"0",,"0",,,
"20140501225012P040326214003001",1,,,,"0",,"0",,,
"20140501153431P030320212947001",1,,,,"0",,"0",,,
"20140506155130P030108677749001",1,,,,"0",,"0",,,
"20140506144335P040378542385001",1,,,,"0",,"0",,,
"20140503175950P040373816401001",1,,,,"0",,"0",,,
"20140507174513P030056742247001",1,,,,"0",,"0",,,
"20140507091220P030328610259001",1,,,,"0",,"0",,,
"20140505145348P030018978498001",5,"LARRY DAVIS CONSTRUCTION","710636295",9694,"0","2013-12-31","0",3.75,"1",
"20140505145348P030018978498001",4,"MCCARTHY BUILDING COMPANY","430399290",13643,"0","2013-12-31","0",2.8,"1",
"20140505145348P030018978498001",3,"KROGER COMPANY","311569568",21705,"0","2013-12-31","0",3,"1",
"20140505145348P030018978498001",2,"APCOM POWER INC","061310571",36178,"0","2013-12-31","0",3.2,"1",
"20140505145348P030018978498001",1,"CBM CONSTRUCTION","710479071",54018,"0","2013-12-31","0",3.75,"1",
"20140507094539P040115711973001",1,,,,"0",,"0",,,
"20140507055423P040379571713001",1,,,,"0",,"0",,,
"20140501162150P040111787189001",1,,,,"0",,"0",,,
"20140507103647P030384060417001",1,,,,"0",,"0",,,
"20140507104256P040115732549001",1,,,,"0",,"0",,,
"20140507105514P030328698339001",1,,,,"0",,"0",,,
"20140505135801P030325880755001",1,,,,"0",,"0",,,
"20140505141537P030380797953001",2,,,,"0",,"0",,,
"20140505141537P030380797953001",1,"UNITED AMERICAN LOGISTICS","364321793",10824,"0",,"0",10824.74,"4","ANNUAL SALARY"
"20140514132520P040119384901001",1,,,,"0",,"0",,,
"20140514135621P030396306257001",1,,,,"0",,"0",,,
"20140515155843P040120435125001",1,,,,"0",,"0",,,
"20140515085232P040120226901001",1,,,,"0",,"0",,,
"20140515104539P040346522291001",1,,,,"0",,"0",,,
"20140515125048P030397792481001",1,,,,"0",,"0",,,
"20140515092937P040346445555001",1,,,,"0",,"0",,,
"20140515130821P040346661955001",1,,,,"0",,"0",,,
"20140515114210P040120368693001",1,,,,"0",,"0",,,
"20140515120359P030113609477001",1,,,,"0",,"0",,,
"20140515120639P030113612437001",1,,,,"0",,"0",,,
"20140515141459P040346727651001",1,,,,"0",,"0",,,
"20140514105427P030339632515001",1,,,,"0",,"0",,,
"20140515120931P030113615733001",1,,,,"0",,"0",,,
"20140515181519P040120508421001",1,,,,"0",,"0",,,
"20140522153108P030060245639001",1,,,,"0",,"0",,,
"20140522202017P030022626976001",1,,,,"0",,"0",,,
"20140521152220P040355978467001",1,,,,"0",,"0",,,
"20140523072139P040124759077001",1,,,,"0",,"0",,,
"20140521152746P040355982067001",1,,,,"0",,"0",,,
"20140521195712P040019806418001",1,,,,"0",,"0",,,
"20140521195815P040356218931001",1,,,,"0",,"0",,,
"20140527110412P040020295810001",1,,,,"0",,"0",,,
"20140527112337P030358407459001",1,,,,"0",,"0",,,
"20140521155133P040123630581001",1,,,,"0",,"0",,,
"20140521155834P030349860739001",1,,,,"0",,"0",,,
"20140523142119P030352755075001",1,,,,"0",,"0",,,
"20140521160711P040123646933001",1,,,,"0",,"0",,,
"20140521161632P040123656693001",1,,,,"0",,"0",,,
"20140522120632P030117439125001",1,,,,"0",,"0",,,
"20140521163747P030349899507001",1,,,,"0",,"0",,,
"20140527064309P030357971075001",1,,,,"0",,"0",,,
"20140522140456P040124389717001",1,,,,"0",,"0",,,
"20140525141654P040362409683001",1,,,,"0",,"0",,,
"20140527142053P040365352627001",1,,,,"0",,"0",,,
"20140522130422P030351010611001",1,,,,"0",,"0",,,
"20140527082101P040364754403001",1,,,,"0",,"0",,,
"20140527082736P040364766979001",1,,,,"0",,"0",,,
"20140522131959P040357433139001",1,,,,"0",,"0",,,
"20140527201433P030023096016001",1,,,,"0",,"0",,,
"20140527145204P040127526133001",1,,,,"0",,"0",,,
"20140519165741P030346697539001",1,,,,"0",,"0",,,
"20140519165759P030346697907001",1,,,,"0",,"0",,,
"20140516112906P040348034419001",1,,,,"0",,"0",,,
"20140520090023P040401869361001",1,,,,"0",,"0",,,
"20140521102216P040403532657001",1,,,,"0",,"0",,,
"20140519195121P040353047235001",1,"SANTA ROSA PRESS DEMOCRAT NY TIMES","061567241",1020063,"0","2012-11-11","0",0,"4","LUMP SUM"
"20140521103826P030060117895001",1,,,,"0",,"0",,,
"20140521103842P030060117943001",1,,,,"0",,"0",,,
"20140516125200P030342573683001",1,,,,"0",,"0",,,
"20140520121409P040122820725001",1,,,,"0",,"0",,,
"20140520121843P040122822261001",1,,,,"0",,"0",,,
"20140521133257P030407871777001",1,,,,"0",,"0",,,
"20140521133314P030407872705001",1,,,,"0",,"0",,,
"20140520123420P040354128627001",1,,,,"0",,"0",,,
"20140516140005P040053366919001",1,,,,"0",,"0",,,
"20140516201515P030342983299001",1,,,,"0",,"0",,,
"20140517104035P030343846323001",1,,,,"0",,"0",,,
"20140517132948P030344061683001",1,,,,"0",,"0",,,
"20140517133056P030344061971001",1,,,,"0",,"0",,,
"20140520150523P040122856773001",1,,,,"0",,"0",,,
"20140520151634P040053652279001",1,,,,"0",,"0",,,
"20140520191612P040122943957001",1,,,,"0",,"0",,,
"20140516094146P040120790533001",1,,,,"0",,"0",,,
"20140519094722P040400043697001",1,,,,"0",,"0",,,
"20140520083013P040401822833001",1,,,,"0",,"0",,,
"20140516104134P030113844885001",1,,,,"0",,"0",,,
"20140528125858P030419506337001",1,,,,"0",,"0",,,
"20140528165737P030360418099001",1,,,,"0",,"0",,,
"20140528132036P040367044931001",1,,,,"0",,"0",,,
"20140528132055P040367045491001",1,,,,"0",,"0",,,
"20140528132112P040367045827001",1,,,,"0",,"0",,,
"20140528132126P040367046403001",1,,,,"0",,"0",,,
"20140528132225P040415029713001",1,,,,"0",,"0",,,
"20140528181107P040415370801001",1,,,,"0",,"0",,,
"20140528135132P040020400258001",1,,,,"0",,"0",,,
"20140529111602P030361321619001",1,,,,"0",,"0",,,
"20140529075429P040127958645001",1,,,,"0",,"0",,,
"20140528160146P040415217409001",1,,,,"0",,"0",,,
"20140529112903P040128039413001",1,,,,"0",,"0",,,
"20140528104552P040127772805001",1,,,,"0",,"0",,,
"20140528094702P030120928837001",2,,,,"0",,"0",,,
"20140528094702P030120928837001",1,,,,"0",,"0",,,
"20140605091143P040379101939001",1,,,,"0",,"0",,,
"20140605155823P030126286917001",1,,,,"0",,"0",,,
"20140606112636P040381172019001",1,,,,"0",,"0",,,
"20140606113053P040381179379001",1,,,,"0",,"0",,,
"20140606133248P040381370643001",1,,,,"0",,"0",,,
"20140603194357P040022611184001",1,,,,"0",,"0",,,
"20140605092149P030433015281001",2,,,,"0",,"0",,,
"20140605092149P030433015281001",1,,,,"0",,"0",,,
"20140605092725P030371795107001",1,,,,"0",,"0",,,
"20140604174841P040377880387001",1,,,,"0",,"0",,,
"20140606161615P030127007477001",1,,,,"0",,"0",,,
"20140605122649P030126187269001",1,,,,"0",,"0",,,
"20140606103856P040381071875001",1,,,,"0",,"0",,,
"20140607111348P030004682644001",1,,,,"0",,"0",,,
"20140605102436P030433084593001",1,,,,"0",,"0",,,
"20140605124255P030433268577001",1,,,,"0",,"0",,,
"20140606104557P030062315927001",1,,,,"0",,"0",,,
"20140607142455P030436696129001",1,,,,"0",,"0",,,
"20140607145331P030127471781001",1,,,,"0",,"0",,,
"20140607145625P030127472069001",1,,,,"0",,"0",,,
"20140605103748P030371856643001",1,,,,"0",,"0",,,
"20140608125110P030021863954001",1,,,,"0",,"0",,,
"20140605110245P040133781909001",1,,,,"0",,"0",,,
"20140605110318P030433121025001",1,,,,"0",,"0",,,
"20140604083915P030125828453001",1,,,,"0",,"0",,,
"20140605153255P030372192259001",1,,,,"0",,"0",,,
"20140530104931P030422557233001",1,,,,"0",,"0",,,
"20140603140054P040375944195001",1,,,,"0",,"0",,,
"20140530123433P030021070146001",1,,,,"0",,"0",,,
"20140531082547P040419290561001",1,,,,"0",,"0",,,
"20140531101807P030123436261001",1,,,,"0",,"0",,,
"20140531113232P040371701443001",1,,,,"0",,"0",,,
"20140531154937P030364759379001",1,,,,"0",,"0",,,
"20140603095651P040375669875001",1,,,,"0",,"0",,,
"20140601124023P040130885621001",1,,,,"0",,"0",,,
"20140529144321P030361607731001",1,,,,"0",,"0",,,
"20140602060345P030427559217001",1,,,,"0",,"0",,,
"20140602170411P040131927925001",1,,,,"0",,"0",,,
"20140603152116P040376029379001",1,,,,"0",,"0",,,
"20140602121319P040020808706001",1,,,,"0",,"0",,,
"20140602121456P040020808866001",1,,,,"0",,"0",,,
"20140603082117P040132421733001",1,,,,"0",,"0",,,
"20140603084304P040375565875001",1,,,,"0",,"0",,,
"20140603085153P040424095137001",1,,,,"0",,"0",,,
"20140602124318P030428110721001",1,,,,"0",,"0",,,
"20140603091926P030429782225001",1,,,,"0",,"0",,,
"20140603092135P040132466437001",1,,,,"0",,"0",,,
"20140529152127P030122199445001",1,,,,"0",,"0",,,
"20140530112923P040128915525001",1,,,,"0",,"0",,,
"20140602110656P030021310642001",3,"PASHMAN SUPPLY CO.","223694143",1464,"0","2011-03-01","0",0,"4","WITHDRAWAL LIABILITY"
"20140602110656P030021310642001",2,"LAWES COAL CO.","210497110",4532,"0","2011-06-01","0",0,"4","WITHDRAWAL LIABILITY"
"20140602110656P030021310642001",1,"CENTRAL ENGINEERING & SUPPLY CO.","220813890",1156,"0","2011-03-01","0",0,"4","WITHDRAWAL LIABILITY"
"20140609140604P030378259763001",1,,,,"0",,"0",,,
"20140609141004P030378266883001",1,,,,"0",,"0",,,
"20140609083225P030128418597001",1,,,,"0",,"0",,,
"20140609085557P030128439509001",1,,,,"0",,"0",,,
"20140610063117P030441179441001",1,,,,"0",,"0",,,
"20140610100536P040436477857001",1,,,,"0",,"0",,,
"20140610102943P040436516081001",1,,,,"0",,"0",,,
"20140609153119P040435218769001",1,,,,"0",,"0",,,
"20140609100523P040385795539001",1,,,,"0",,"0",,,
"20140610085105P030128849877001",1,,,,"0",,"0",,,
"20140610085832P030128853541001",1,,,,"0",,"0",,,
"20140609134448P030128586917001",1,,,,"0",,"0",,,
"20140609135422P040135220133001",1,,,,"0",,"0",,,
"20140610104124P040387487443001",1,,,,"0",,"0",,,
"20140616093107P030389437155001",1,,,,"0",,"0",,,
"20140613131828P030384786563001",1,,,,"0",,"0",,,
"20140613133056P040056514151001",1,,,,"0",,"0",,,
"20140613141036P040023517824001",1,,,,"0",,"0",,,
"20140617124553P030391072371001",1,,,,"0",,"0",,,
"20140617102343P030390930611001",1,,,,"0",,"0",,,
"20140617132024P040398890515001",1,,,,"0",,"0",,,
"20140613123910P040138067013001",1,,,,"0",,"0",,,
"20140617084320P040398564643001",1,,,,"0",,"0",,,
"20140613141848P040392420643001",1,,,,"0",,"0",,,
"20140613142627P030130181749001",1,,,,"0",,"0",,,
"20140613142704P040138158805001",1,,,,"0",,"0",,,
"20140614162642P040138388133001",1,,,,"0",,"0",,,
"20140617132552P040448471281001",1,,,,"0",,"0",,,
"20140613170833P040138208661001",1,,,,"0",,"0",,,
"20140616154142P040397354643001",1,,,,"0",,"0",,,
"20140613145807P040442013873001",1,,,,"0",,"0",,,
"20140616125308P030389689923001",1,,,,"0",,"0",,,
"20140617085439P030390845107001",1,"KEITH A. HUELSMAN, O.D., INC.","311388433",7039,"0",,"0",,,
"20140615163822P040445155857001",1,,,,"0",,"0",,,
"20140612095721P030064026503001",1,,,,"0",,"0",,,
"20140612141453P030129874693001",1,,,,"0",,"0",,,
"20140610174618P040437146145001",1,,,,"0",,"0",,,
"20140611155648P040137065941001",1,,,,"0",,"0",,,
"20140611162146P040389245091001",1,,,,"0",,"0",,,
"20140612142412P040440130801001",1,,,,"0",,"0",,,
"20140611163440P030381383667001",1,,,,"0",,"0",,,
"20140612164805P040137880357001",1,,,,"0",,"0",,,
"20140610140115P030379972083001",1,,,,"0",,"0",,,
"20140612145944P030129905893001",1,,,,"0",,"0",,,
"20140610140308P040135945365001",1,,,,"0",,"0",,,
"20140610154730P040136011637001",5,,,,"0",,"0",,"1",
"20140610154730P040136011637001",4,"R.E. UPTEGRAFF MANUFACTURING","250852550",71863,"0","2014-06-28","0",2.4,"1",
"20140610154730P040136011637001",3,"ALLEN GAUGE","251101929",64697,"0","2015-03-13","0",2.4,"1",
"20140610154730P040136011637001",2,"T. BRUCE SALES","231936152",198028,"0","2014-05-31","0",2.4,"1",
"20140610154730P040136011637001",1,"MINNOTTE MANUFACTURING","251074347",398875,"0","2015-05-21","0",2.4,"1",
"20140612151056P040137830261001",1,,,,"0",,"0",,,
"20140612100501P040390287651001",1,,,,"0",,"0",,,
"20140611144903P030129533973001",1,,,,"0",,"0",,,
"20140611071810P040388738147001",1,,,,"0",,"0",,,
"20140611101753P030063843143001",1,,,,"0",,"0",,,
"20140611083130P040438051825001",1,,,,"0",,"0",,,
"20140611083152P040438052017001",1,,,,"0",,"0",,,
"20140611083217P040438052705001",1,,,,"0",,"0",,,
"20140611105643P030381024035001",8,"JAMES B DONAGHEY INC","630419565",59475,"0","2014-06-20","0",1.4,"1",
"20140611105643P030381024035001",7,"GORAM AIR CONDITIONING CO INC","630680238",39054,"0","2014-06-20","0",1.4,"1",
"20140611105643P030381024035001",6,"PENSACOLA METAL FABRICATION","593048424",33042,"0","2014-06-20","0",1.4,"1",
"20140611105643P030381024035001",5,"WILLIAMS PLANT SERVICES LLC","830379575",29477,"0","2014-06-20","0",1.4,"1",
"20140611105643P030381024035001",4,"PASCAGOULA SHEET METAL WORKS","640428198",32839,"0","2014-06-20","0",1.4,"1",
"20140611105643P030381024035001",3,"DEPENDABLE SHEET METAL CO INC","630451988",19986,"0","2014-06-20","0",1.4,"1",
"20140611105643P030381024035001",2,"WD ROGERS MECHANICAL","593342222",16581,"0","2014-06-20","0",1.4,"1",
"20140611105643P030381024035001",1,"BRAND ENERGY SERVICES LLC","133909680",14516,"0","2013-12-31","0",1.4,"1",
"20140611135456P040136934165001",1,,,,"0",,"0",,,
"20140611152026P040137022197001",1,,,,"0",,"0",,,
"20140611152121P030443366001001",1,,,,"0",,"0",,,
"20140612092602P040021695394001",1,,,,"0",,"0",,,
"20140610130420P040436704625001",1,,,,"0",,"0",,,
"20140610152414P030129086389001",1,,,,"0",,"0",,,
"20140610152655P030129087253001",1,,,,"0",,"0",,,
"20140610152808P040436913825001",4,,,,"0",,"0",,,
"20140610152808P040436913825001",3,,,,"0",,"0",,,
"20140610152808P040436913825001",2,,,,"0",,"0",,,
"20140610152808P040436913825001",1,,,,"0",,"0",,,
"20140610161148P030441909969001",1,,,,"0",,"0",,,
"20140612094048P040390271571001",1,,,,"0",,"0",,,
"20140612122509P030382771379001",1,,,,"0",,"0",,,
"20140618125033P030132048805001",1,,,,"0",,"0",,,
"20140619075512P030393888211001",1,,,,"0",,"0",,,
"20140618150030P040450431441001",1,,,,"0",,"0",,,
"20140618115435P040400195155001",1,,,,"0",,"0",,,
"20140618152029P030393045187001",1,,,,"0",,"0",,,
"20140618152052P030393046419001",1,,,,"0",,"0",,,
"20140618152107P030393046819001",1,,,,"0",,"0",,,
"20140610113436P040387557043001",1,"KEYSTONE PRODUCTS COMPANY INC","421000998",10000,"0",,"0",,"2",
"20140613103523P040021797362001",1,,,,"0",,"0",,,
"20140618084223P040139418837001",1,,,,"0",,"0",,,
"20140618134220P040450267985001",1,,,,"0",,"0",,,
"20140617153940P040139272373001",1,,,,"0",,"0",,,
"20140617154552P040399053667001",1,,,,"0",,"0",,,
"20140617222720P040449023873001",1,,,,"0",,"0",,,
"20140617223146P040449028897001",1,,,,"0",,"0",,,
"20140618090218P040399988995001",1,,,,"0",,"0",,,
"20140617162552P040448663553001",1,,,,"0",,"0",,,
"20140618091811P040449805441001",1,,,,"0",,"0",,,
"20140618083114P040139416869001",1,,,,"0",,"0",,,
"20140618100650P040449895905001",1,,,,"0",,"0",,,
"20140618110329P040139454581001",1,,,,"0",,"0",,,
"20140618110840P040450028465001",1,,,,"0",,"0",,,
"20140623164837P040141586021001",1,,,,"0",,"0",,,
"20140624120701P030402053491001",1,,,,"0",,"0",,,
"20140624122429P030066168231001",1,,,,"0",,"0",,,
"20140624122448P030066168583001",1,,,,"0",,"0",,,
"20140624122645P030066170551001",1,,,,"0",,"0",,,
"20140624122717P040409231267001",1,,,,"0",,"0",,,
"20140624170916P030135681413001",1,,,,"0",,"0",,,
"20140624181149P040461733089001",1,,,,"0",,"0",,,
"20140624112153P030402006035001",1,,,,"0",,"0",,,
"20140624155817P040461474417001",1,,,,"0",,"0",,,
"20140625100744P030468178161001",1,,,,"0",,"0",,,
"20140625100849P040462990817001",1,,,,"0",,"0",,,
"20140625101007P030025842912001",1,,,,"0",,"0",,,
"20140625101057P030135895349001",1,,,,"0",,"0",,,
"20140623144022P040141475413001",1,,,,"0",,"0",,,
"20140624091837P030135457957001",1,,,,"0",,"0",,,
"20140624144018P040461320769001",1,,,,"0",,"0",,,
